date,temp_avg,temp_max,temp_min,variation
2025-02-02,9.590242668375,11.7,8.25625,1.1883304692670347
2025-02-03,11.444652777750001,16.0125,7.025,1.1633006326198336
2025-02-04,11.52510416675,16.55,5.96875,0.8870665550703845
2025-02-05,10.571701388812501,15.94375,4.1375,0.75011313223878
2025-02-06,11.001944444500001,15.837499999999999,4.48125,0.7247844743069343
2025-02-07,10.727638889625,15.993749999999999,4.637499999999999,0.7225255286703228
2025-02-08,11.390763889875,17.51875,4.675000000000001,0.682064005962406
2025-02-09,10.5732986108125,15.399999999999999,3.8375,0.4199104559510451
2025-02-10,10.150243055375,15.4125,3.125,0.48817888847865565
2025-02-11,9.8764583334375,15.13125,2.8312500000000003,0.5048524139449235
2025-02-12,11.0960763879375,16.275,5.4,0.5356420711332041
2025-02-13,14.284201389624998,19.18125,7.543749999999999,1.4728742048344485
2025-02-14,12.874444444812502,17.193749999999998,6.3875,1.5876195302295
2025-02-15,12.6730555560625,17.34375,6.581250000000001,1.6505398848582007
2025-02-16,14.2959722229375,18.99375,10.625,1.8362758344053303
2025-02-17,13.818018505374999,18.65625,8.66875,1.6774412389853517
2025-02-18,12.1027281195,18.181250000000002,6.2124999999999995,1.1935638195661877
2025-02-19,11.050555554687499,16.0375,4.199999999999999,1.2058578805424331
2025-02-20,10.911979166312499,16.30625,3.7,1.284914061814272
2025-02-21,10.732395833625002,15.818750000000001,4.00625,1.4360556690606907
2025-02-22,10.5765625005,16.51875,2.7062500000000003,1.5420788661675846
2025-02-23,10.1907986106875,15.55625,2.7062500000000003,1.2424432898752564
2025-02-24,10.655416666437501,16.55625,2.89375,0.6005485906435905
2025-02-25,11.814374999812499,17.00625,4.56875,0.5058071406412555
2025-02-26,14.592222221250001,19.799999999999997,7.793749999999999,1.5124629517783263
2025-02-27,12.749270833375,17.95625,5.1125,1.5809627857945268
2025-02-28,13.414930555125,17.95,6.7375,1.6545286524609255
2025-03-01,14.515590278125,19.51875,7.5687500000000005,1.756771519881445
2025-03-02,16.3758624295625,21.40625,10.0625,1.9138918570815335
2025-03-03,9.8817099238125,11.04375,8.425,2.1137733074429317
2025-03-04,8.70833333325,11.68125,5.543749999999999,2.724054399881083
2025-03-05,10.175985218874999,13.4625,7.99375,2.7753371740838375
2025-03-06,12.9731440095,16.86875,9.26875,2.783190600126263
2025-03-07,13.1183680559375,17.68125,6.8375,2.765452894371346
2025-03-08,9.137951389249999,13.9,5.200000000000001,2.778053663849996
2025-03-09,12.08850694575,17.1125,5.8375,1.8300408297338193
2025-03-10,11.9065277775,18.54375,3.8437499999999996,1.80784138153024
2025-03-11,13.28576388875,17.4,8.2875,1.588463834189051
2025-03-12,16.159375000625,19.18125,12.712499999999999,2.091417598406483
2025-03-13,17.78744413375,21.756249999999998,12.50625,2.8594126354571334
2025-03-14,15.9392013878125,21.78125,8.1625,3.0150642270169365
2025-03-15,11.36874999975,15.425,6.79375,2.5231329923717443
2025-03-16,10.3125000005,12.14375,8.83125,2.8273136596622677
2025-03-17,14.2976736105,18.66875,8.125,2.698729633688169
2025-03-18,13.337777778312502,17.69375,6.8125,2.6959774841627175
2025-03-19,11.880104166875,17.125,7.69375,2.655036388271032
2025-03-20,11.9496875005,17.075000000000003,5.2375,1.9215619456105315
2025-03-21,14.2729513883125,18.9375,6.887499999999999,1.5181089725232597
2025-03-22,16.78673611125,20.6,10.10625,2.1156361619461146
2025-03-23,18.298506945625,22.4,11.89375,2.3945640396189436
2025-03-24,15.838761832875,19.625,10.925,2.4533510343316705
